yyyyWW,Date,Rank,Title,Code,OpenDate,Weekly,Total,Genre
201928,20190708~20190714,10,미드소마,20192151,2019-07-11,45182,45707,[{'genreNm': '공포(호러)'}]
201929,20190715~20190721,1,라이온 킹,20175771,2019-07-17,2273784,2275556,"[{'genreNm': '어드벤처'}, {'genreNm': '드라마'}, {'genreNm': '가족'}]"
201929,20190715~20190721,2,스파이더맨: 파 프롬 홈,20196309,2019-07-02,813193,7499030,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]"
201929,20190715~20190721,3,알라딘,20183867,2019-05-23,782186,10943500,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201929,20190715~20190721,4,토이 스토리 4,20184047,2019-06-20,137058,3288383,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201929,20190715~20190721,5,기생충,20183782,2019-05-30,80008,10001320,[{'genreNm': '드라마'}]
201929,20190715~20190721,6,기방도령,20185353,2019-07-10,57826,278008,"[{'genreNm': '코미디'}, {'genreNm': '사극'}]"
201929,20190715~20190721,7,진범,20185986,2019-07-10,50637,157393,[{'genreNm': '스릴러'}]
201929,20190715~20190721,8,사일런스,20192222,2019-07-17,43032,43202,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201929,20190715~20190721,9,극장판 엉덩이 탐정: 화려한 사건 수첩,20191601,2019-07-11,25855,127100,[{'genreNm': '애니메이션'}]
201929,20190715~20190721,10,미드소마,20192151,2019-07-11,23329,69036,[{'genreNm': '공포(호러)'}]
201930,20190722~20190728,1,라이온 킹,20175771,2019-07-17,1431137,3706693,"[{'genreNm': '어드벤처'}, {'genreNm': '드라마'}, {'genreNm': '가족'}]"
201930,20190722~20190728,2,나랏말싸미,20182490,2019-07-24,741163,755446,[{'genreNm': '사극'}]
201930,20190722~20190728,3,알라딘,20183867,2019-05-23,718497,11661997,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201930,20190722~20190728,4,스파이더맨: 파 프롬 홈,20196309,2019-07-02,373631,7872661,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]"
201930,20190722~20190728,5,레드슈즈,20198323,2019-07-25,206262,209750,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}]"
201930,20190722~20190728,6,명탐정 코난: 감청의 권,20192725,2019-07-24,165059,167765,[{'genreNm': '애니메이션'}]
201930,20190722~20190728,7,롱 샷,20190002,2019-07-24,104381,142784,[{'genreNm': '코미디'}]
201930,20190722~20190728,8,토이 스토리 4,20184047,2019-06-20,67425,3355808,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201930,20190722~20190728,9,기생충,20183782,2019-05-30,40525,10041845,[{'genreNm': '드라마'}]
201930,20190722~20190728,10,사자,20180442,2019-07-31,15897,16319,"[{'genreNm': '미스터리'}, {'genreNm': '액션'}, {'genreNm': '판타지'}, {'genreNm': '공포(호러)'}]"
201931,20190729~20190804,1,엑시트,20184621,2019-07-31,2943498,2960179,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]"
201931,20190729~20190804,2,사자,20180442,2019-07-31,1149974,1166293,"[{'genreNm': '미스터리'}, {'genreNm': '액션'}, {'genreNm': '판타지'}, {'genreNm': '공포(호러)'}]"
201931,20190729~20190804,3,라이온 킹,20175771,2019-07-17,793501,4500194,"[{'genreNm': '어드벤처'}, {'genreNm': '드라마'}, {'genreNm': '가족'}]"
201931,20190729~20190804,4,마이펫의 이중생활 2,20183844,2019-07-31,632403,637941,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201931,20190729~20190804,5,알라딘,20183867,2019-05-23,569057,12231054,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201931,20190729~20190804,6,레드슈즈,20198323,2019-07-25,317593,527343,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}]"
201931,20190729~20190804,7,나랏말싸미,20182490,2019-07-24,175552,930998,[{'genreNm': '사극'}]
201931,20190729~20190804,8,스파이더맨: 파 프롬 홈,20196309,2019-07-02,123996,7996657,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]"
201931,20190729~20190804,9,명탐정 코난: 감청의 권,20192725,2019-07-24,46720,214485,[{'genreNm': '애니메이션'}]
201931,20190729~20190804,10,롱 샷,20190002,2019-07-24,41957,184741,[{'genreNm': '코미디'}]
201932,20190805~20190811,1,엑시트,20184621,2019-07-31,2818350,5778529,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]"
201932,20190805~20190811,2,봉오동 전투,20184462,2019-08-07,2020973,2032319,"[{'genreNm': '사극'}, {'genreNm': '액션'}, {'genreNm': '드라마'}]"
201932,20190805~20190811,3,사자,20180442,2019-07-31,361433,1527726,"[{'genreNm': '미스터리'}, {'genreNm': '액션'}, {'genreNm': '판타지'}, {'genreNm': '공포(호러)'}]"
201932,20190805~20190811,4,마이펫의 이중생활 2,20183844,2019-07-31,295572,933513,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201932,20190805~20190811,5,브링 더 소울 : 더 무비,20193275,2019-08-07,273614,274064,[{'genreNm': '기타'}]
201932,20190805~20190811,6,알라딘,20183867,2019-05-23,209228,12440282,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201932,20190805~20190811,7,라이온 킹,20175771,2019-07-17,184053,4684247,"[{'genreNm': '어드벤처'}, {'genreNm': '드라마'}, {'genreNm': '가족'}]"
201932,20190805~20190811,8,레드슈즈,20198323,2019-07-25,136423,663766,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}]"
201932,20190805~20190811,9,앵그리 버드 2: 독수리 왕국의 침공,20191741,2019-08-07,129448,134529,"[{'genreNm': '애니메이션'}, {'genreNm': '액션'}]"
201932,20190805~20190811,10,김복동,20190741,2019-08-08,27053,29397,[{'genreNm': '다큐멘터리'}]
201933,20190812~20190818,1,분노의 질주: 홉스&쇼,20196850,2019-08-14,2029928,2030128,[{'genreNm': '액션'}]
201933,20190812~20190818,2,봉오동 전투,20184462,2019-08-07,1907655,3939974,"[{'genreNm': '사극'}, {'genreNm': '액션'}, {'genreNm': '드라마'}]"
201933,20190812~20190818,3,엑시트,20184621,2019-07-31,1770241,7548770,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]"
201933,20190812~20190818,4,"안녕, 티라노: 영원히, 함께",20182241,2019-08-14,137982,145126,[{'genreNm': '애니메이션'}]
201933,20190812~20190818,5,마이펫의 이중생활 2,20183844,2019-07-31,128076,1061589,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201933,20190812~20190818,6,암전,20188404,2019-08-15,80975,85378,"[{'genreNm': '미스터리'}, {'genreNm': '공포(호러)'}]"
201933,20190812~20190818,7,사자,20180442,2019-07-31,74320,1602046,"[{'genreNm': '미스터리'}, {'genreNm': '액션'}, {'genreNm': '판타지'}, {'genreNm': '공포(호러)'}]"
201933,20190812~20190818,8,원더랜드,20187959,2019-08-14,70091,73851,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '어드벤처'}, {'genreNm': '가족'}]"
201933,20190812~20190818,9,레드슈즈,20198323,2019-07-25,67613,731379,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}]"
201933,20190812~20190818,10,알라딘,20183867,2019-05-23,61146,12501428,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201934,20190819~20190825,1,분노의 질주: 홉스&쇼,20196850,2019-08-14,935430,2965558,[{'genreNm': '액션'}]
201934,20190819~20190825,2,엑시트,20184621,2019-07-31,802644,8351414,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]"
201934,20190819~20190825,3,변신,20184543,2019-08-21,754709,768998,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201934,20190819~20190825,4,봉오동 전투,20184462,2019-08-07,566661,4506635,"[{'genreNm': '사극'}, {'genreNm': '액션'}, {'genreNm': '드라마'}]"
201934,20190819~20190825,5,광대들: 풍문조작단,20185985,2019-08-21,427977,433419,[{'genreNm': '사극'}]
201934,20190819~20190825,6,커런트 워,20171021,2019-08-22,130673,131202,[{'genreNm': '드라마'}]
201934,20190819~20190825,7,"안녕, 티라노: 영원히, 함께",20182241,2019-08-14,44599,189725,[{'genreNm': '애니메이션'}]
201934,20190819~20190825,8,마이펫의 이중생활 2,20183844,2019-07-31,38932,1100521,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201934,20190819~20190825,9,애프터,20191604,2019-08-22,37112,37839,"[{'genreNm': '드라마'}, {'genreNm': '멜로/로맨스'}]"
201934,20190819~20190825,10,레드슈즈,20198323,2019-07-25,31355,762734,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}]"
201935,20190826~20190901,1,변신,20184543,2019-08-21,730362,1499360,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201935,20190826~20190901,2,유열의 음악앨범,20181416,2019-08-28,672863,684517,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '드라마'}]"
201935,20190826~20190901,3,엑시트,20184621,2019-07-31,555600,8907014,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]"
201935,20190826~20190901,4,분노의 질주: 홉스&쇼,20196850,2019-08-14,448803,3414361,[{'genreNm': '액션'}]
201935,20190826~20190901,5,47미터 2,20193665,2019-08-28,309921,311240,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201935,20190826~20190901,6,봉오동 전투,20184462,2019-08-07,200371,4707006,"[{'genreNm': '사극'}, {'genreNm': '액션'}, {'genreNm': '드라마'}]"
201935,20190826~20190901,7,광대들: 풍문조작단,20185985,2019-08-21,164006,597425,[{'genreNm': '사극'}]
201935,20190826~20190901,8,안나,20194384,2019-08-28,73037,73250,[{'genreNm': '액션'}]
201935,20190826~20190901,9,커런트 워,20171021,2019-08-22,63057,194259,[{'genreNm': '드라마'}]
201935,20190826~20190901,10,레드슈즈,20198323,2019-07-25,23768,786502,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}]"
201936,20190902~20190908,1,유열의 음악앨범,20181416,2019-08-28,432896,1117413,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '드라마'}]"
201936,20190902~20190908,2,그것: 두 번째 이야기,20192804,2019-09-04,414575,414878,[{'genreNm': '스릴러'}]
201936,20190902~20190908,3,극장판 헬로카봇 : 달나라를 구해줘!,20193821,2019-09-04,316822,319417,[{'genreNm': '애니메이션'}]
201936,20190902~20190908,4,엑시트,20184621,2019-07-31,308304,9215318,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]"
201936,20190902~20190908,5,변신,20184543,2019-08-21,258319,1757679,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201936,20190902~20190908,6,분노의 질주: 홉스&쇼,20196850,2019-08-14,193140,3607501,[{'genreNm': '액션'}]
201936,20190902~20190908,7,47미터 2,20193665,2019-08-28,129116,440356,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201936,20190902~20190908,8,봉오동 전투,20184462,2019-08-07,60086,4767092,"[{'genreNm': '사극'}, {'genreNm': '액션'}, {'genreNm': '드라마'}]"
201936,20190902~20190908,9,안녕 베일리,20194541,2019-09-05,38155,39817,[{'genreNm': '가족'}]
201936,20190902~20190908,10,광대들: 풍문조작단,20185985,2019-08-21,34959,632384,[{'genreNm': '사극'}]
201937,20190909~20190915,1,나쁜 녀석들: 더 무비,20188750,2019-09-11,2671681,2680930,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201937,20190909~20190915,2,타짜: 원 아이드 잭,20184572,2019-09-11,1668205,1684033,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201937,20190909~20190915,3,"힘을 내요, 미스터 리",20187322,2019-09-11,859917,885846,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}]"
201937,20190909~20190915,4,극장판 헬로카봇 : 달나라를 구해줘!,20193821,2019-09-04,183807,503224,[{'genreNm': '애니메이션'}]
201937,20190909~20190915,5,엑시트,20184621,2019-07-31,171765,9387083,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]"
201937,20190909~20190915,6,그것: 두 번째 이야기,20192804,2019-09-04,142136,557014,[{'genreNm': '스릴러'}]
201937,20190909~20190915,7,유열의 음악앨범,20181416,2019-08-28,108141,1225554,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '드라마'}]"
201937,20190909~20190915,8,극장판 반지의 비밀일기,20194045,2019-09-11,53829,56299,[{'genreNm': '애니메이션'}]
201937,20190909~20190915,9,분노의 질주: 홉스&쇼,20196850,2019-08-14,42359,3649860,[{'genreNm': '액션'}]
201937,20190909~20190915,10,변신,20184543,2019-08-21,40117,1797796,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201938,20190916~20190922,1,나쁜 녀석들: 더 무비,20188750,2019-09-11,1225839,3906769,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201938,20190916~20190922,2,타짜: 원 아이드 잭,20184572,2019-09-11,427569,2111602,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201938,20190916~20190922,3,애드 아스트라,20192982,2019-09-19,352241,352932,"[{'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201938,20190916~20190922,4,"힘을 내요, 미스터 리",20187322,2019-09-11,233644,1119490,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}]"
201938,20190916~20190922,5,예스터데이,20193807,2019-09-18,211358,226984,[{'genreNm': '드라마'}]
201938,20190916~20190922,6,극장판 헬로카봇 : 달나라를 구해줘!,20193821,2019-09-04,55347,558571,[{'genreNm': '애니메이션'}]
201938,20190916~20190922,7,퍼펙트맨,20184483,2019-10-02,30417,30701,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}]"
201938,20190916~20190922,8,그것: 두 번째 이야기,20192804,2019-09-04,27453,584467,[{'genreNm': '스릴러'}]
201938,20190916~20190922,9,엑시트,20184621,2019-07-31,20760,9407843,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]"
201938,20190916~20190922,10,벌새,20181103,2019-08-29,20162,93366,[{'genreNm': '드라마'}]
201939,20190923~20190929,1,장사리 : 잊혀진 영웅들,20193601,2019-09-25,685420,689707,[{'genreNm': '전쟁'}]
201939,20190923~20190929,2,나쁜 녀석들: 더 무비,20188750,2019-09-11,535456,4442225,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201939,20190923~20190929,3,양자물리학,20194456,2019-09-25,378974,387601,[{'genreNm': '범죄'}]
201939,20190923~20190929,4,원스 어폰 어 타임... 인 할리우드,20199446,2019-09-25,195744,197002,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201939,20190923~20190929,5,애드 아스트라,20192982,2019-09-19,134579,487511,"[{'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201939,20190923~20190929,6,타짜: 원 아이드 잭,20184572,2019-09-11,101217,2212819,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201939,20190923~20190929,7,예스터데이,20193807,2019-09-18,65262,292246,[{'genreNm': '드라마'}]
201939,20190923~20190929,8,퍼펙트맨,20184483,2019-10-02,59386,90087,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}]"
201939,20190923~20190929,9,"힘을 내요, 미스터 리",20187322,2019-09-11,46700,1166190,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}]"
201939,20190923~20190929,10,더 룸,20195968,2019-09-25,42154,44682,"[{'genreNm': '미스터리'}, {'genreNm': '스릴러'}]"
201940,20190930~20191006,1,조커,20199950,2019-10-02,2199736,2199816,"[{'genreNm': '액션'}, {'genreNm': '드라마'}, {'genreNm': '스릴러'}]"
201940,20190930~20191006,2,가장 보통의 연애,20195920,2019-10-02,1057695,1064468,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '코미디'}]"
201940,20190930~20191006,3,퍼펙트맨,20184483,2019-10-02,574204,664291,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}]"
201940,20190930~20191006,4,장사리 : 잊혀진 영웅들,20193601,2019-09-25,348398,1038105,[{'genreNm': '전쟁'}]
201940,20190930~20191006,5,양자물리학,20194456,2019-09-25,155050,542651,[{'genreNm': '범죄'}]
201940,20190930~20191006,6,나쁜 녀석들: 더 무비,20188750,2019-09-11,114467,4556692,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201940,20190930~20191006,7,소피와 드래곤: 마법책의 비밀,20195941,2019-10-02,70108,70420,"[{'genreNm': '애니메이션'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}]"
201940,20190930~20191006,8,원스 어폰 어 타임... 인 할리우드,20199446,2019-09-25,61137,258139,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201940,20190930~20191006,9,몬스터 하우스,20196380,2019-10-03,37356,37998,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]"
201940,20190930~20191006,10,애드 아스트라,20192982,2019-09-19,21256,508767,"[{'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201941,20191007~20191013,1,조커,20199950,2019-10-02,1647608,3847424,"[{'genreNm': '액션'}, {'genreNm': '드라마'}, {'genreNm': '스릴러'}]"
201941,20191007~20191013,2,가장 보통의 연애,20195920,2019-10-02,982388,2046856,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '코미디'}]"
201941,20191007~20191013,3,퍼펙트맨,20184483,2019-10-02,369264,1033555,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}]"
201941,20191007~20191013,4,제미니 맨,20191183,2019-10-09,295689,302135,"[{'genreNm': '액션'}, {'genreNm': '드라마'}, {'genreNm': 'SF'}]"
201941,20191007~20191013,5,장사리 : 잊혀진 영웅들,20193601,2019-09-25,72359,1110464,[{'genreNm': '전쟁'}]
201941,20191007~20191013,6,몬스터 하우스,20196380,2019-10-03,20606,58604,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]"
201941,20191007~20191013,7,소피와 드래곤: 마법책의 비밀,20195941,2019-10-02,20466,90886,"[{'genreNm': '애니메이션'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}]"
201941,20191007~20191013,8,잃어버린 세계를 찾아서,20197691,2019-10-09,17510,17510,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]"
201941,20191007~20191013,9,판소리 복서,20184243,2019-10-09,15685,16827,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}]"
201941,20191007~20191013,10,원스 어폰 어 타임... 인 할리우드,20199446,2019-09-25,12033,270172,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201942,20191014~20191020,1,조커,20199950,2019-10-02,701229,4548653,"[{'genreNm': '액션'}, {'genreNm': '드라마'}, {'genreNm': '스릴러'}]"
201942,20191014~20191020,2,말레피센트 2,20191589,2019-10-17,610721,611440,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201942,20191014~20191020,3,가장 보통의 연애,20195920,2019-10-02,496928,2543784,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '코미디'}]"
201942,20191014~20191020,4,퍼펙트맨,20184483,2019-10-02,148758,1182313,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}]"
201942,20191014~20191020,5,두번할까요,20185361,2019-10-17,132647,136264,"[{'genreNm': '코미디'}, {'genreNm': '멜로/로맨스'}]"
201942,20191014~20191020,6,제미니 맨,20191183,2019-10-09,73485,375620,"[{'genreNm': '액션'}, {'genreNm': '드라마'}, {'genreNm': 'SF'}]"
201942,20191014~20191020,7,너를 만난 여름,20194223,2019-10-16,17150,19205,"[{'genreNm': '드라마'}, {'genreNm': '멜로/로맨스'}]"
201942,20191014~20191020,8,장사리 : 잊혀진 영웅들,20193601,2019-09-25,15016,1125480,[{'genreNm': '전쟁'}]
201942,20191014~20191020,9,버티고,20183407,2019-10-16,9082,11161,"[{'genreNm': '드라마'}, {'genreNm': '멜로/로맨스'}]"
201942,20191014~20191020,10,날씨의 아이,20190280,2019-10-30,8364,10363,"[{'genreNm': '애니메이션'}, {'genreNm': '판타지'}, {'genreNm': '멜로/로맨스'}]"
201943,20191021~20191027,1,82년생 김지영,20191029,2019-10-23,1113438,1119908,[{'genreNm': '드라마'}]
201943,20191021~20191027,2,말레피센트 2,20191589,2019-10-17,514125,1125565,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201943,20191021~20191027,3,조커,20199950,2019-10-02,411501,4960154,"[{'genreNm': '액션'}, {'genreNm': '드라마'}, {'genreNm': '스릴러'}]"
201943,20191021~20191027,4,가장 보통의 연애,20195920,2019-10-02,249578,2793362,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '코미디'}]"
201943,20191021~20191027,5,람보 : 라스트 워,20196136,2019-10-23,70957,72265,[{'genreNm': '액션'}]
201943,20191021~20191027,6,퍼펙트맨,20184483,2019-10-02,42608,1224921,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}]"
201943,20191021~20191027,7,두번할까요,20185361,2019-10-17,33184,169448,"[{'genreNm': '코미디'}, {'genreNm': '멜로/로맨스'}]"
201943,20191021~20191027,8,빅트립: 아기팬더 배달 대모험,20197054,2019-10-23,32006,32728,[{'genreNm': '애니메이션'}]
201943,20191021~20191027,9,더 킹: 헨리 5세,20198961,2019-10-23,10524,10727,[{'genreNm': '드라마'}]
201943,20191021~20191027,10,터미네이터2 3D,19910247,1991-07-06,9910,11743,"[{'genreNm': '액션'}, {'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201944,20191028~20191103,1,82년생 김지영,20191029,2019-10-23,1379051,2498959,[{'genreNm': '드라마'}]
201944,20191028~20191103,2,터미네이터: 다크 페이트,20192083,2019-10-30,1364234,1366822,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201944,20191028~20191103,3,날씨의 아이,20190280,2019-10-30,324595,337150,"[{'genreNm': '애니메이션'}, {'genreNm': '판타지'}, {'genreNm': '멜로/로맨스'}]"
201944,20191028~20191103,4,말레피센트 2,20191589,2019-10-17,239323,1364888,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201944,20191028~20191103,5,조커,20199950,2019-10-02,204290,5164444,"[{'genreNm': '액션'}, {'genreNm': '드라마'}, {'genreNm': '스릴러'}]"
201944,20191028~20191103,6,가장 보통의 연애,20195920,2019-10-02,92299,2885661,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '코미디'}]"
201944,20191028~20191103,7,빅 위시,20192589,2019-10-30,28742,28884,"[{'genreNm': '판타지'}, {'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]"
201944,20191028~20191103,8,람보 : 라스트 워,20196136,2019-10-23,19973,92238,[{'genreNm': '액션'}]
201944,20191028~20191103,9,블랙머니,20195002,2019-11-13,13739,13986,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201944,20191028~20191103,10,빅 2: 황금열쇠 대소동,20198184,2019-10-30,10768,11152,"[{'genreNm': '애니메이션'}, {'genreNm': '가족'}, {'genreNm': '코미디'}, {'genreNm': '어드벤처'}]"
201945,20191104~20191110,1,신의 한 수: 귀수편,20181434,2019-11-07,1060294,1070967,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201945,20191104~20191110,2,터미네이터: 다크 페이트,20192083,2019-10-30,693535,2060357,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201945,20191104~20191110,3,82년생 김지영,20191029,2019-10-23,675068,3174027,[{'genreNm': '드라마'}]
201945,20191104~20191110,4,아담스 패밀리,20197279,2019-11-07,198540,209769,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '가족'}]"
201945,20191104~20191110,5,날씨의 아이,20190280,2019-10-30,183217,520367,"[{'genreNm': '애니메이션'}, {'genreNm': '판타지'}, {'genreNm': '멜로/로맨스'}]"
201945,20191104~20191110,6,말레피센트 2,20191589,2019-10-17,67133,1432021,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201945,20191104~20191110,7,조커,20199950,2019-10-02,58752,5223196,"[{'genreNm': '액션'}, {'genreNm': '드라마'}, {'genreNm': '스릴러'}]"
201945,20191104~20191110,8,닥터 슬립,20193801,2019-11-07,45778,46343,[{'genreNm': '스릴러'}]
201945,20191104~20191110,9,가장 보통의 연애,20195920,2019-10-02,32876,2918537,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '코미디'}]"
201945,20191104~20191110,10,블랙머니,20195002,2019-11-13,18704,32690,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201946,20191111~20191117,1,블랙머니,20195002,2019-11-13,1017631,1050321,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201946,20191111~20191117,2,신의 한 수: 귀수편,20181434,2019-11-07,767602,1838569,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201946,20191111~20191117,3,82년생 김지영,20191029,2019-10-23,317830,3491857,[{'genreNm': '드라마'}]
201946,20191111~20191117,4,터미네이터: 다크 페이트,20192083,2019-10-30,249900,2310257,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201946,20191111~20191117,5,엔젤 해즈 폴른,20197721,2019-11-13,125727,126377,"[{'genreNm': '액션'}, {'genreNm': '스릴러'}]"
201946,20191111~20191117,6,아담스 패밀리,20197279,2019-11-07,109536,319305,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '가족'}]"
201946,20191111~20191117,7,좀비랜드: 더블 탭,20198421,2019-11-13,104102,104508,"[{'genreNm': '액션'}, {'genreNm': '코미디'}, {'genreNm': '공포(호러)'}]"
201946,20191111~20191117,8,날씨의 아이,20190280,2019-10-30,91636,612003,"[{'genreNm': '애니메이션'}, {'genreNm': '판타지'}, {'genreNm': '멜로/로맨스'}]"
201946,20191111~20191117,9,윤희에게,20196284,2019-11-14,32058,34608,[{'genreNm': '멜로/로맨스'}]
201946,20191111~20191117,10,조커,20199950,2019-10-02,16671,5239867,"[{'genreNm': '액션'}, {'genreNm': '드라마'}, {'genreNm': '스릴러'}]"
201947,20191118~20191124,1,겨울왕국 2,20197803,2019-11-21,4437739,4437739,[{'genreNm': '애니메이션'}]
201947,20191118~20191124,2,블랙머니,20195002,2019-11-13,767020,1817341,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201947,20191118~20191124,3,신의 한 수: 귀수편,20181434,2019-11-07,246605,2085174,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201947,20191118~20191124,4,82년생 김지영,20191029,2019-10-23,127514,3619371,[{'genreNm': '드라마'}]
